data_pca1,data_pca2,data_pca3,data_pca4,data_pca5,data_pca6,data_pca7,data_pca8,data_pca9,data_pca10,data_pca11,data_pca12,data_pca13,data_pca14,data_pca15,data_pca16,data_pca17,data_pca18,data_pca19,data_pca20,data_pca21,data_pca22,data_pca23,data_pca24,data_pca25,data_pca26,data_pca27,data_pca28,data_pca29,data_pca30,data_pca31,data_pca32,data_pca33,data_pca34
-0.0615587543009511,0.0763263645555917,0.0420622757949174,-0.351284980293797,-0.153689805017259,-0.0672945330235175,0.178085101349958,-0.1345157124066,-0.123808281776388,0.0530102477989917,0.0763448776726774,0.0147897587036201,0.078606154704046,-0.0789135086054126,0.0403107626862607,0.130515110793219,0.0205750060185206,-0.0519134920981846,0.0825963762585276,-0.128348859169232,-0.0351083048480847,-0.0192491004876536,0.0745034539654562,0.0390696732351223,-0.020948606196469,0.00463057679465538,-0.0300592677792411,-0.0572580200164909,-0.0340432003283514,0.0308121569339187,-0.00415694023076901,0.00539155717765482,-0.0248014793883715,2
0.552439291782448,0.114323752460145,-0.570245257087173,0.0284074065770102,-0.136875780110081,-0.00759936535457945,0.302416646770394,-0.136454227662943,-0.177550352156076,-0.0622201837038045,0.212126950450959,0.10506767722458,0.0838285364996929,0.0374270617095964,-0.024130251362758,-0.162880731733362,-0.0230767624866436,0.0205420307956095,-0.131762302952209,0.0352341583273067,-0.097841114455133,0.668706790851095,0.11250478223595,0.325850281415566,0.169222657381668,-0.0765800854942359,0.433433879537665,-0.0711574587131833,0.0297349883788111,-0.048624969062441,0.00579455122784946,-0.0194277552421579,0.00573208865352714,2
-0.234488879372943,-0.141051642561188,0.25836769362371,-0.143210023346125,-0.305573012528175,0.0448182218285478,-0.135712654314903,0.118572123354053,-0.217201923688077,-0.141326533770154,-0.00427505692833656,0.162232240047214,0.0438080665102239,-0.115974854804945,0.0573905910380056,0.0546699796976667,0.00886864836497285,-0.0645813567846938,0.0323156504067,-0.122639651853262,-0.0104223387331917,0.00529714437909513,0.0189606118528523,0.0152268980969619,0.0226259352265274,-0.00640752453592452,-0.00118380513998215,0.000226360856951195,-0.00740165310452205,0.0572424734985238,0.0289165909462663,-0.0315550651355119,0.0424833392059494,2
0.0724575584339977,0.111947781248336,-0.24564579419513,-0.186526599448936,0.326141257969386,0.309888873734024,0.209900736583517,0.118344518740992,-0.236541058339667,-0.242979042572914,0.0820220097512359,-0.122011906061126,0.0459444217498415,0.188134036817037,-0.269039680989569,-0.107005267361199,0.0356115761383464,-0.234779117891722,0.0733013566518179,0.00815023701488937,0.0849641825735656,-0.295917665570027,0.535826123355852,-0.205748725791766,0.46189939788996,0.102315603893404,0.195526068237316,0.228117220443908,0.0063696581868441,-0.0849063143948439,0.00826317861405787,0.0247209872794,0.00211280077387541,2
0.17611764875549,0.055890354316594,0.162072286516864,-0.0918487021223428,-0.16013786963886,-0.131371397088431,-0.05865979959654,-0.075061041462164,0.0321808728708866,0.113447026001647,-0.0435702412445242,-0.0187689068982162,0.140110163186163,0.188786785749504,0.284023898536165,0.189284652779228,0.0728980961637179,-0.190346266825596,0.211291403379925,-0.0216134683617672,-0.00905746939712821,0.00447375889074202,0.109042001836909,-0.0104953472538462,-0.0373215632746918,-0.0290310037349173,0.0162247196010944,-0.0894589296678709,-0.0488867969183537,0.0127242042396154,0.0565464823825663,-0.073964345834203,-0.0197427693285302,2
-0.529194429673061,-0.157454380167895,-0.138484265630192,0.0493999877607002,-0.336373804586038,0.127282557353729,-0.122534266980198,0.109362238369742,-0.150213751175482,-0.227985909054657,0.0183499976335821,0.163770020810501,0.0336029464289188,-0.0454114872750747,-0.00731023289542708,0.060145568332196,-0.0418728288342258,0.0708306507580106,-0.0689433123709676,0.0185745388218471,-0.00731396854929316,-0.0186456671277891,-0.0448734663131941,-0.0220678849725566,0.00333474452293146,0.0273978730063456,0.01959408920499,0.0153490308012479,0.0682536923186592,-0.0495648113827179,-0.0139977306422741,0.0145554943780452,-0.0217959982708278,2
0.211931876535705,0.321805688365474,1.01202395154294,-0.245778429893598,-0.28984458859836,0.0465031590759385,0.374527790155448,0.426876537521555,0.0226052443818726,0.439815931214225,0.100023247536275,-0.0572126733431628,-0.180362252630132,-0.045683608866326,0.000832157028169288,0.0249006109768688,0.189648914672869,0.0346742959991994,-0.0439490439982086,0.0503136794418123,-0.166636626473537,0.063334434920392,0.0569861331619332,0.0325304542567466,0.0430712639745329,0.0736575164056851,-0.0670306944011449,0.0606139808744479,0.0834223705013964,0.0590135650983254,-0.0464949038451344,0.0534410502706548,0.0101921715424895,2
-0.136944951781522,-0.124327687759146,-0.319542836479826,-0.182217596916346,-0.101745594905985,-0.153221522779173,-0.204174623013553,-0.0844691497032474,0.106713297040089,0.0906737637738119,0.0741064871883942,-0.0132478357102489,0.304554264922692,0.237965590648218,0.096324587397417,-0.130596412745789,0.065609529052067,0.0804374468448601,0.0107603344447827,0.309217003037387,-0.131449737763351,-0.437156508290164,-0.10576164220652,0.678162208250513,0.1415817140284,-0.105399027047303,-0.00755445198442237,0.164877857704846,0.00933876497870917,0.118525681773265,0.0219200470841877,-0.0216780150286229,0.00396682407509196,2
0.21895080241582,-0.0943032650612328,-0.11103869385136,-0.079221242639404,0.165888886093177,0.209591474510813,0.0641987354082665,0.0623894542083626,-0.121384646219012,-0.161748517781799,-0.0471765495916972,-0.0882018511181839,-0.0846768609758008,0.110431177206287,0.00244006289481619,0.0057046235072905,-0.101541270109255,0.0517855505139936,-0.0593352615719231,0.162412189390014,0.0662552146948101,-0.0473510401795619,-0.0420498719691133,-0.0182396233639819,-0.0976881499741784,0.0188968398890757,0.0666424824551522,-0.0380319880633363,-0.0240531866182921,-0.0220969314456132,0.00336051408591733,-0.00276899187301107,-0.00694805398132082,2
-0.648975505055915,0.0123368353504466,0.175677294528911,0.36945551121274,0.844814900627011,-0.584458462276922,-0.412488309034753,-0.422063673342838,-0.0848562274088315,0.0403168041376357,0.651655187509608,-0.248353596268058,0.243466770687129,-0.499708878882343,0.213492427834861,-0.0714549004566493,0.05639159820996,0.0789597810963468,0.0649011015860485,0.114809480443899,-0.108055136569446,0.0175040030628582,0.00542700559123437,-0.0666750285532641,-0.0131367382083758,0.0384976412330006,0.0381424422060228,0.0763724718072644,-0.0310377171972252,-0.12389582511748,0.0551102212365874,-0.0654128120538715,-0.0233720738931488,2
0.703325023281772,0.184854029005074,0.340590156591956,0.311696506988895,-0.200766703335713,-0.100100551513387,-0.272755078714375,0.00759981491874914,0.131266602218681,0.0635910034974218,-0.0956512829749498,-0.0794872125362353,0.0719177566956822,0.297833181069129,0.0393355427596789,-0.00548689783810131,0.122166737893343,-0.0821144399975411,0.0403402834513207,0.052002280051473,0.0353738513694725,-0.00316132968543564,0.0209899443010877,-0.048741784848794,-0.0341247263977561,-0.04090052642342,0.0312835270858006,-0.034604219113169,0.0510482987635473,-0.0275695727991556,0.0483995542226941,-0.0605282098097773,0.00275285071628178,2
-0.385879852251451,-0.971658262330022,0.536224291993867,0.651667590064826,-0.185358101561042,0.124700300504778,0.185908096128932,0.438296590095907,-0.439709703676846,-0.180660706527339,0.125178215964601,-0.0019470203980569,0.188560301327306,-0.0477732569775633,-0.0635874310546678,-0.256076824047998,0.0966588321618052,0.107162860042006,-0.00563484399292545,-0.0697230755925258,-0.133301952908523,0.0098672391452594,0.0620892235837426,0.0210915554889776,0.00799710728024398,-0.0138853934154322,-0.0731033270376898,-0.0564940448456844,-0.0652621138162259,0.0189090327693852,0.000315000802602372,0.0185257815728125,-0.0166272788861537,2
0.0315178838346172,0.117542136500559,-0.357232742313851,-0.105701630144871,-0.0919987393298618,-0.060157187866114,0.102646763615191,0.0481914577874088,-0.013238921650945,0.0754480092129014,-0.0373866788895613,0.0931191855852904,-0.0503135547117645,-0.0404358485188191,0.237517509033092,0.241682544695913,-0.0551510396518705,-0.146677691459865,0.0555475731425248,-0.0183072893488804,-0.0504064780847666,0.0305084003996355,0.0432289654372323,-0.00231338430436174,0.00183867617433937,-0.00162871072863685,-0.0540974136410823,0.0452866803875464,-0.0266324938049677,0.0350417575528207,0.0209307325911007,-0.0112242606249797,0.0015963514454496,2
0.221783535111287,0.1014858667107,-0.349826896916905,-0.0308554043114699,0.0111162349538968,0.0163512931037114,0.217896701895033,-0.010709653510775,-0.117322169422536,-0.0712134500456802,-0.0354353463688743,0.086310810485605,-0.0285036399166143,0.0741333258678854,-0.0409316808572285,-0.0424593519497689,-0.0226016236224441,0.0526079185602237,-0.0971101662529028,0.0250357235385392,0.0506195470227727,0.0213452335538382,-0.0205461506069311,-0.0202597814449719,-0.0227609428084478,0.0115867222681017,-0.0860339801793533,0.0474200833957877,-0.0224287732800496,0.0337313106798978,0.0203482102921007,-0.0012001885570791,-0.00220186955904379,2
0.52305162314412,-0.364758727231872,-0.0249587030813979,0.196594773811838,0.141749224919063,-0.261380391271788,0.183941653551181,-0.138946559002882,0.616946094601676,-0.397716943324657,0.145779416902715,0.263358386458633,-0.115189456010537,0.017397358474499,-0.0211468443706,-0.113234098806951,-0.142057623223398,-0.115018310030979,0.0211135101615464,0.0843781650189033,-0.0291850107684561,-0.085401901794668,-0.0219490188645716,-0.0203090811169066,-0.0686158178512145,0.0460779167610777,0.0647830356031431,-0.0478942457817808,-0.00537961258076846,-0.0509310178429512,-0.0346848760122804,-0.00683270436796976,-0.00218205938979224,2
0.14058684099312,-0.108506621491923,-0.113001073004515,0.28198794937124,0.151002776684723,-0.0538222032517058,0.637030619089037,0.475194338853392,0.0462349873049741,0.528308287642506,0.171638005760172,-0.111876276976132,0.389248823394258,-0.0192214622700922,0.234990953997294,-0.279707095659912,-0.131206164168876,-0.12527733324449,0.14230968254192,-0.285651857907247,0.372699142286306,-0.0999234574333214,-0.2627817544608,-0.0153667125043146,0.00872470656254298,0.0164305904627774,0.152779587921552,0.0207580591725475,0.129124008346656,-0.00651652039733386,0.0106026808214924,-0.0459466429938906,0.00953682529603316,2
0.114135135060483,-0.661379339118188,-0.0600917121593214,-0.0652306506882799,0.421348598433418,-0.341408537080344,0.355080582751357,-0.268950623591973,-0.342452646210863,-0.0598183646938126,-0.209201257787867,-0.0771785660258961,-0.000551498882887072,0.103863235039418,0.0602148626420069,-0.0650092038361605,0.00378265249819499,0.115793325132138,-0.00483416809502436,0.021263053340922,-0.0185779178315244,-0.0191716549524721,-0.0144461458715239,-0.000281241820701306,-0.0545518553832153,0.0732248958151237,-0.00159724109709898,-0.00812611954912701,-0.0295987633988181,-0.0456259234960031,-0.0333228999271585,0.0214753316881499,-0.0292891416205254,2
-0.626827815578279,0.31111747439134,-0.280159775868069,0.305757383617341,0.0113900943396655,-0.132305435546795,0.0833038668664329,-0.0500738838680662,0.028545893230375,0.00074623367683464,-0.0603150170993693,-0.0226360355693888,0.0244821819329314,5.17007701769268e-05,-0.28675320876574,0.157065541290088,0.0512373471756277,-0.111487787797768,0.00676885296988993,0.0331113245894181,-0.113620366352695,0.0136247577058417,-0.0277827529388121,-0.000141958841859917,-0.0287057721493293,0.0135620702997517,-0.0306858058746156,0.0197706954916941,0.211908914930505,-0.0340168277252831,-0.0830238500440045,-0.0455202454191064,-0.073559704819914,2
-0.109085654846062,-0.317153529479039,0.306535699563817,-0.290540768083823,0.223409096142989,-0.218536873612606,0.261390720493681,-0.193525386989988,-0.222832368461357,0.0391660512702815,-0.144451544592029,-0.060261274154434,0.0408302107186116,-0.0154930918583724,0.0238164560433046,-0.00386068838837417,-0.0273005093909764,0.0512343617716056,0.0419575898649123,-0.0201571607962394,-0.00975318685438216,0.0149312567207421,0.0228467720521374,0.0159499280508457,-0.0366475320376813,0.0448041560487971,0.0160431888230304,0.0200017618070961,-0.0554049184668283,0.0366408799333292,0.00568075282340596,0.00308466643595243,-0.0707235214511011,2
0.0535155125947906,0.0282635146964785,-0.234815209136657,-0.0255706891353628,0.0131506874610719,-0.114240140345104,-0.18823026082534,0.151515308068979,0.135204332297665,0.0658556898256452,-0.198929716708517,0.055706006129592,0.0436400954760671,0.0441395636881284,0.0094013018709617,-0.0215324857895769,-0.0393250103485316,0.108055746647618,-0.171311138614064,-0.0907011562650309,-0.0266805825878242,0.0116831447752727,-0.0315371151581729,-0.00850299753486812,0.0490308907811444,-0.00182332978179718,-0.0375469410026382,0.0392710745672641,-0.0289206244623095,-0.0975329506771092,-0.00427150485446189,0.0722238916569753,-0.0173087285986461,2
-0.245725051523495,0.247935820872294,0.0349992499324299,0.201674542773197,-0.315428198266241,0.332225082854192,0.0306491004492548,-0.212150991323036,0.245627731418087,-0.236257221784953,-0.260592675683089,-0.446653244068725,-0.0944810303268985,-0.0127950954924796,0.323228634780398,-0.300578709327269,-0.111867956890767,0.00600138181638591,0.0480740140298887,-0.0536601381774282,0.043801451782405,0.10785442723285,0.00108476028544042,-0.00629190800621676,-0.00145330382937025,-0.106365876147259,-0.070016698022312,0.237878322888579,-0.157972335984808,-0.0255155662864439,-0.183030996245842,-0.0669399451502343,-0.0315980912612853,2
0.871879185493993,0.38995823696139,0.483050476418584,0.532565792538512,-0.218837406201754,0.0427983703488028,0.300553445941991,-0.260382438393869,-0.151578046238193,-0.0871127950176615,-0.106945689941135,-0.0439047075911206,-0.0344075785882387,-0.0340995904870945,0.0251131323226924,0.193514138185541,-0.212289104816196,-0.0226341837651011,0.030372552897801,0.041624082845399,-0.00480854320680616,-0.102260163514025,0.0492659532920137,0.0545265001283328,-0.145875375628979,0.0360383295450349,0.0881055673558313,0.0370743270757775,-0.0077830596532089,-0.0317119505236842,0.0329511604141928,0.0313204446199277,0.0052055186133301,2
0.208688534031783,0.341934829301113,0.540959012051697,-0.0476390188683333,-0.0248348385721562,-0.0494906512228445,0.451844702692987,-0.329464152608408,-0.257003629673714,-0.0336305102842362,-0.136673132857448,0.0579078594986613,0.036587340144354,-0.0957326880527426,-0.031489626945342,0.0943120202155886,-0.280855765343285,0.010442768962217,0.0937910473866417,0.260994822363372,-0.14592301216696,-0.0495636987544644,-0.365337188659464,-0.207972647953275,0.508148817895916,-0.376812792002815,-0.0883968559531582,-0.224855961650194,-0.0429217909550294,-0.0518617479441063,2.62186058054094e-06,-0.0145002167814691,0.00231275151903335,2
0.222748426541383,0.226759059688603,-0.401233116584025,-0.244428370757714,0.183526361434372,0.40586217389753,-0.066230620647526,0.307186550271999,-0.063199694504336,-0.170325291827955,0.126450068481569,-0.0856775774217672,0.0176806973915927,0.0533539156812317,-0.0920551904213178,-0.0285567429380037,-0.0196953523037215,-0.103177384587924,-0.0222886818775503,-0.00915778720583037,-0.0391773113853032,-0.0989368465440385,-0.00156782351113686,0.0351415469393136,-0.0861026161156047,-0.0159473515647843,0.0173006972908376,-0.220413559346446,-0.0322671262985603,-0.0293695218013895,-0.0602365709986153,-0.0220324374850453,-0.0444890870649222,2
0.136564318374986,-0.0496061825570184,-0.0733966676829645,0.4396780590276,0.085977997765643,0.524337489022741,-0.21416567509224,-0.484828282194594,0.125332901774242,0.475591513468215,0.0112491538800339,0.290849503605713,-0.141145888121225,-0.0890698659462536,-0.0537622045136564,-0.0408965404621522,-0.149921305450595,-0.102142775578953,-0.00673624465095262,-0.111958526998237,-0.0988015234427947,-0.0353789939437762,-0.00291584411977179,0.0281843260878919,-0.00245590088164885,0.00536197249367562,0.00193485786935645,0.0409621439743011,0.00877091020978461,-0.0465080427399807,-0.0211990065736433,0.0674429204679578,-0.0149208209864954,2
-0.0689090016100732,0.0784807324883331,0.273648801225699,-0.156231989586361,0.290486990751611,-0.0449077259477857,0.478202548872623,-0.192787692407468,0.643146357420834,-0.528681244863325,0.0476317488203191,0.476360189025872,0.120630874482212,-0.308509760458013,0.00562430569105987,0.0239984873811321,0.0886852982445319,0.146446700421946,-0.0515976846316529,-0.0388107777222559,0.0754471215085489,0.00176074836599733,-0.00431020343924936,0.0274575687168303,0.0351537941825088,0.0647925059275823,-0.0209859424392738,0.0458671371681941,-0.022147912419601,0.0487565419436137,-0.00917789158228289,0.0171511908881977,-0.00275240147868842,2
0.47414960146599,-0.448181648617888,-0.288420773806693,0.180474118935712,0.345236963792998,0.128549716930533,0.144187690359175,-0.528481664668723,-0.204851809392549,0.425379920057605,-0.0645570494686002,0.34553593121092,-0.186746206672491,0.0358655980357266,0.0966129220365913,-0.167798303489495,0.055630814755751,-0.0568271007700826,0.0124737653103936,-0.108192675204255,-0.110551117342897,-0.0887078685601781,0.0155890125891056,0.0247801562136827,-0.00732195244559907,0.0980302742564083,-0.0317963160644544,-0.0976212543461242,-0.0217567072301091,-0.0565304955761524,-0.0807811304027248,-0.000333103076385375,0.000792286296701822,2
0.421052376121384,-0.294333329851861,0.0913092249184131,0.0250683293378976,0.179320994651888,-0.121964570969193,0.317375888087311,-0.0760986046575413,-0.235813121612658,-0.0739367895140554,-0.268485707532046,-0.00398052139306231,-0.192613111408624,0.165900397275745,0.187331689956806,0.117606351835066,-0.0100883791953147,0.0748184615645272,-0.0393168586721927,0.0186164209502758,0.0305195105227765,0.0331695122531528,-0.0284593821045867,0.00305111829216405,-0.0151174612935143,0.0338662543332212,-0.0270932824288782,0.113413025459184,0.00873499190025899,0.0089157775588971,0.0464890276186723,-0.00928624842326291,-0.0169710970883383,2
-0.19716395573423,0.319416464941198,-0.0598540594597805,-0.35961579987371,-0.344484523269224,0.0611832211151114,0.126396385950217,-0.225759586096697,-0.0146642751250346,0.00993262703252922,0.228143088698496,0.0740290876128323,0.334238376679201,0.243286237932696,0.0088958779337846,-0.0712226266897147,0.0897871051048858,-0.0218621422628476,0.132671184386793,0.0501417455293519,0.0576562113793939,0.0318343832372053,0.0686531239063315,-0.0474403509880814,-0.0598588388008651,0.0100948401470257,-0.0792243421460184,-0.0902134506713862,-0.0209515696285795,0.0206327853347529,0.0278124855633362,-0.00598301909492621,-0.0348252910993891,2
0.265523836437144,0.0032741546118074,-0.257766243461707,-0.301749595952023,0.251678530338272,0.261472786029027,0.169777833929736,0.121205131097737,-0.219414397282282,-0.145146317288428,0.0973233702204195,-0.0623433551171768,-0.0710420417414207,0.111823611219402,0.101754047537384,0.0111019210144101,-0.0337876890680919,-0.140201723775005,0.066513817251848,0.158832574964011,-0.0588746239799682,-0.0303347638773694,-0.0308575614127263,-0.00676746151504756,-0.104904499616759,0.0580293203087247,0.000660004244222602,-0.0902189795798571,0.0324261549199222,0.0056379175002044,-0.0626671274815817,0.00060277712607438,0.0226104903525012,2
-0.463646038930815,-0.345804187736572,-0.000806149989583507,0.202899115931451,-0.288158170018262,0.113111065036766,-0.00222673507266754,0.0727401169339294,-0.51151428665871,-0.433422021204805,0.0321956098830673,0.384752092444478,0.196498227103092,-0.134953903110743,0.052171519704568,-0.187557036648185,-0.123992832319354,-0.0449000014469287,0.0191507239542915,0.0225971490590118,-0.0570967542937382,0.0104510551036615,-0.0466356594305493,-0.0287006885815806,-0.0248927222477738,0.0908841558392213,-0.0350268406900755,0.050643694639625,0.0066709484831555,0.0428291850576296,-0.0106497085140141,0.00667136889079686,0.0372888762688469,2
-0.0602546267720981,-0.000884028123000064,0.507055481631712,-0.13311632134116,-0.253733938585268,0.00477667437675189,-0.131624034458912,0.143813642046029,-0.201375524813576,-0.099099398090227,-0.152444314269364,0.206067938468358,0.0277234178182698,-0.166353479065958,0.0918285278710939,0.0550777533676255,-0.0565498496308306,-0.0609302933527992,0.0119637874345348,-0.164094226912919,-0.00232991034117863,-0.00393253475427261,0.0338168375199499,0.0390301160241801,0.0253090913742581,0.00446479696733723,0.0341169876673761,0.0228308844033485,-0.0707000521114015,0.0783369305093095,0.0585273843645169,-0.0492627790975826,-0.00221389418498326,2
0.807745556053843,0.444678109306596,0.129576791450447,0.413661056635049,0.0359351372172966,-0.0332218601726555,-0.181374595286552,0.0771187858028932,0.186069817490792,-0.00573538366843777,-0.174241701837806,0.0875269340520553,0.207748159098797,-0.130779684377572,0.1455191117277,0.0902495074654656,0.352113617524269,0.126882896567286,-0.12133010019935,-0.00405721535347563,0.0291629537705344,0.0172158739858959,-0.000567782495025413,-0.0386452287612069,0.0767101195316664,-0.00446622471452875,-0.0358257148658186,0.0422558570163343,0.0733821668001534,-0.00783938963616649,-0.00805074241333935,0.00532505444719848,0.0147419494766646,2
-0.705009470668949,0.446017738566626,-0.435761628961135,0.354979195050731,-0.359837817596961,0.0630238215976958,0.235035571383233,-0.176963244897785,0.0933706359961177,-0.214705238215108,-0.126484312754866,-0.36327208465031,-0.323393164790311,0.0398648877981888,-0.163974281817769,-0.0811972882055014,0.570511771963023,-0.26416660217619,0.135827746412633,-0.0855796552651075,-0.182828276884436,-0.0534721684032075,-0.414590952517819,-0.055940428042494,0.0452534955773392,0.237939493948219,0.219731440394756,0.0173043917610745,-0.256841211173145,0.0242847422253647,0.165184845540547,0.10713007091032,0.00255516681897649,2
-0.640849109049802,0.541276516772944,0.349185095400428,0.462724514334379,0.279973240881796,-0.642030054542772,-0.244639470966701,0.211709296357554,-0.459748503420005,-0.0954254878119282,0.111961337983307,0.461140180426127,-0.579520749565858,0.00268198943398966,0.0276202459682596,-0.0854819470919814,0.233337347195704,-0.290043555165286,0.201504800861655,0.142758473760019,0.494061015996369,0.0473969354519599,0.060319126297292,0.171603456849745,-0.0290305854590971,-0.234177171123835,-0.0441951279767283,-0.0382283781709895,-0.0717425966295194,-0.0539474170724329,-0.101772595866155,0.199853524181951,-0.0218897790438862,2
-0.658601069023557,0.248473793672794,0.00795521151035931,0.708702789512812,-0.170716659606145,0.0964961258070463,0.459118000531739,0.370536128521024,0.165871346996538,0.283474448191418,0.163960003436778,-0.125581161617518,-0.0322015541971743,0.011781885681291,-0.113636488548348,0.158373334905238,-0.0496327137673442,0.141035388326232,-0.0972634204099807,0.183569113417294,-0.0331289937871786,-0.0338421494157102,0.137802301444089,0.0220188136584224,-0.0750414289493135,-0.0300099367471787,-0.0262396491914927,-0.059360932120692,-0.0969278369646649,-0.0825104759402175,0.0383844934713843,-0.0270197337083765,0.0242902410383821,2
-0.648661402079502,0.29001936603303,-0.270835408696601,0.208291449580868,-0.176289854669423,-0.0716578381706202,0.0839091530843628,0.20011471127727,-0.195318993636117,-0.144866085131564,-0.164297137071557,0.366401438657943,-0.0391529353892312,0.0377868255427248,0.0140626220783367,0.118999428593562,0.0893897386290272,-0.184496586918737,0.0234235031190264,0.0421732806191467,-0.0902951840022554,0.0366886246878813,-0.0313923960883879,-0.0181507801883415,0.0203896872120766,0.0763941597217854,-0.062426501648777,0.0293181801661926,0.167365957724875,0.0316375055251491,-0.0408928662036029,-0.135040850416775,-0.00567948453818751,2
0.245163159992769,-0.538513741365134,0.19038219782664,0.0850099337039061,0.0877149096452887,-0.132406371481629,0.115208842537036,-0.0429830661702591,0.542669963694945,-0.382033408447738,0.0981100966740589,0.0859645307017259,-0.233633051120019,0.0589723820827882,0.0143006528981194,0.134816841069787,-0.0448741649401241,-0.100866049505524,0.0473093737313739,-0.0654960763451176,-0.0352154732568242,-0.0227500916109042,-0.0248008437607171,0.0242547528941722,-0.00613295412030875,-0.0346224895815567,0.0289937903662056,0.0164419789181483,0.0791528394019254,-0.0443366320366373,0.000965668631331846,0.00531394428378002,0.0346171499443219,2
-0.0473233885872671,-0.45281025665161,0.186906727087636,-0.196493140040277,0.407525810739149,0.128490697191571,0.165003339359743,0.00702373533546285,-0.243814296773462,-0.188029318178447,-0.119248018450082,-0.237300323528892,-0.0849486651370327,0.194432016792188,-0.0112221802306025,0.0711081726478898,0.0207875649520406,0.00881817430020287,0.0413800771729849,-0.0128376091028336,-0.014175142268197,0.0383410584348367,-0.0471822477162331,0.0305878836285024,-0.0491611185346796,-0.0159535112494917,-0.0134347153043907,0.0137949114136632,0.0622211320776176,-0.00393951577356159,-0.000957270223658037,0.0132311734991571,-0.00186306980108458,2
0.619865145356323,0.294719306631583,-0.539694192757918,-0.066253137548795,-0.0110463367707352,0.132660685907643,-0.117479665199789,0.31858862548963,-0.0251089311898829,-0.0297653723878644,0.0754721027224522,0.105245834556091,-0.208466646709534,-0.0289624192956371,-0.138376600041481,-0.126776952010413,-0.0505212279986792,0.409028282613929,0.735357693160714,0.0469168229916828,-0.0782828358777385,0.0189665132267519,0.0109760074618383,-0.0195955925646854,-0.0271963686664316,0.0494555811937024,-0.0153201400411409,-0.0254852063054791,0.0358045571916404,0.0324179428971388,-0.00961425822881286,-0.00831083176024422,0.0175160005916423,2
0.128755564352469,0.0210728855870701,-0.0570275361990175,0.026253567431638,0.111530759045933,-0.194331999380355,-0.256103978616008,0.0188223560893919,0.158449488880381,0.118176831219796,-0.180968919166849,0.0269719404742337,0.256839951276018,0.168274301650437,0.0888009128808251,-0.154572678759273,-0.069904754045134,-0.0518934887304996,0.000579334133285012,0.042016529878459,0.0141162458713239,0.0705493809752004,0.0127247713595188,-0.0637017920032895,-0.0101038507291549,-0.0163489216327706,-0.0351044462446528,0.0367782958712742,-0.108757143187458,-0.0177073039117681,0.0503038679432017,0.0263315240310107,0.0280210657348596,2
0.0406928620892698,0.328446233629662,0.443964021932559,-0.0956838448548818,0.0353141450100619,-0.237403061041415,-0.135100968390149,-0.0398211102969878,0.0685347650698807,0.146074679196966,-0.160586480467672,0.0237906275059616,0.242808001380819,0.177102830376921,-0.101144044188595,-0.135821717466274,0.113702812103567,-0.129816602932045,0.0771862752399131,-0.0673796088751027,-0.0379258759193545,0.069931225188529,0.0307197810116862,-0.0128842317767273,-0.00111721555403703,0.00130604074561548,-0.0525852219290406,-0.00963166133994445,0.0232862990335088,0.0303451469404747,0.0118321159135153,-0.0410568132450136,0.0117061392941444,2
