data_pca1,data_pca2,data_pca3,data_pca4,data_pca5,data_pca6,data_pca7,data_pca8,data_pca9,data_pca10,data_pca11,data_pca12,data_pca13,data_pca14,data_pca15,data_pca16,data_pca17
-0.189651855169985,0.26946888803359,0.0825568406604671,-0.062963033248394,-0.116253419003657,-0.00865301314592437,-0.0214541446915433,0.000240583384691704,-0.00451164676732628,-8.10033050662371e-06,-0.00248027229636044,-0.0291991252346794,0.0186085231002157,0.00874957436307088,0.0171869762752002,0.00897751886957382,2
0.661145527908527,0.00433921533095262,-0.0428179321858912,-0.0570463296174824,0.0864559320317475,-0.0250631329500476,-0.0070577091859615,-0.0096362199652774,-0.0597404433201835,0.0357023110203562,-0.547189588127066,0.435141622805959,0.656585195508952,0.0545574325887505,0.0159696527683003,0.00252953142872112,2
-0.323720639110618,0.208075499270735,0.033459150217165,-0.0446692764475106,-0.0861333287572499,-0.0310923635928962,-0.0641585409045955,0.0203313056612598,-0.013976480640646,-7.19815465471406e-06,-0.00689508099386956,-0.0233124357928349,0.0178133057932451,0.00732136150519405,0.0122262142335407,0.00803918265020463,2
-0.0788827380436568,-0.486950320132374,0.343609924319017,0.0702473965785015,-0.137351842647712,-0.161653507038171,-0.0579881955577631,-0.282712876525974,-0.0302263055905556,0.000523845026525506,-0.00117786215490982,0.103787319489404,-0.146055835086957,0.878678152475452,-0.0280300777743755,0.00141744852697781,2
0.120008289658872,0.20867637911366,0.0642762643654398,-0.0642424415422192,-0.0699613143471879,-0.00320966494425582,0.000508621297585302,-0.00923969000005204,-0.00601303710191276,-5.83429073678069e-06,0.00100405809182899,-0.0284333617662572,0.00122236061805054,0.00480378000938955,0.0114399991395829,0.00564057828440623,2
-0.271543096717927,-0.041719768254095,-0.125790392489258,0.00357505099745903,0.0589450883429853,-0.0850484989959309,-0.151281938115287,0.0625845777705508,-0.0419056743637483,-1.66791076781848e-06,-0.0142620458531349,-0.00618441786556588,-0.00788901645666881,-0.00185860766573027,-0.00912471536875574,0.000962150172964132,2
-0.412415635190675,0.655302060498347,0.318895271951951,-0.131251508486256,-0.345699741725236,0.0658042732542159,0.0925092620360161,-0.0556298096957796,0.0361107788850076,-1.70846588382267e-05,0.00637824822083294,-0.0540318800799245,0.0636525239070967,0.0237303073463078,0.0504431114501021,0.0206839556952202,2
0.219357647867452,-0.0164317105985764,-0.076031472329322,-0.0230506155467163,0.0629596849800814,-0.0485832658209102,-0.0705417578397262,0.025521788228918,-0.0302939960447669,-6.84020148389787e-07,-0.00471964797928145,-0.0135832272464055,-0.0239387901392671,-0.0037261145571955,-0.00793188274101454,-0.00102713927772854,2
0.155057808145801,-0.311535870779061,0.211304715044177,0.0276683807446216,-0.0633029767690113,-0.092677488096663,-0.0198779410193394,-0.115460573343442,-0.0115192783979828,1.53691280684913e-07,0.00195406152657002,-0.00920506118151821,-0.00467768920815425,-0.0669860759795562,0.00773022933102028,-0.00201760226613535,2
-0.373625985097705,-0.117037632376506,0.249958387078435,0.0176293494569681,0.635853604356169,0.458777784275779,0.155543245872522,0.415738012686231,-0.0137164087753858,-0.000903064768312032,-0.00604301994790058,0.00124235722606133,-0.000703862972316402,0.0580064721271403,-0.22433863834585,0.00271528627778535,2
0.503525483142333,0.221248961820946,0.0998301773914297,-0.0836237764273122,-0.0635329547360952,0.0237107981475435,0.0613472802526819,-0.0374410441284966,0.00238070248909644,-4.9261665543204e-06,0.00827013302462672,-0.0337526241300707,-0.0118730663094598,0.00293983891007204,0.0118750999022769,0.00390989486283627,2
-0.271543096717927,-0.0417197682540949,-0.125790392489258,0.00357505099745933,0.058945088342985,-0.0850484989959317,-0.151281938115287,0.06258457777055,-0.0419056743637482,-1.6679107673243e-06,-0.0142620458531349,-0.00618441786556611,-0.00788901645666876,-0.00185860766573044,-0.00912471536875577,0.000962150172964035,2
0.219357647867434,-0.0164317105985774,-0.0760314723293239,-0.0230506155467148,0.0629596849800813,-0.0485832658209117,-0.0705417578397292,0.0255217882289193,-0.0302939960447672,-6.84020148342191e-07,-0.00471964797928196,-0.0135832272464053,-0.0239387901392666,-0.0037261145571956,-0.00793188274101433,-0.00102713927772894,2
0.271962145226195,-0.0689491097363961,-0.0150822755688217,-0.0169643186619478,0.0395920249210202,-0.0521173767924524,-0.0502991165073828,-0.00605211523493238,-0.025208402074017,-3.95637705287425e-07,-0.00219741326034747,-0.013730834145726,-0.0224110665923397,-0.0159456553301269,-0.00481016707232445,-0.0014770967822206,2
0.690750795931602,0.105024425118219,-0.184800205792234,0.770767474031868,-0.00113857137185585,0.207809601597549,0.125110384956474,-0.192089263613328,0.0207645075427609,-3.11257618853012e-05,0.0128935469862395,-0.000665109109816504,-0.0264664768522746,-0.0175136255132165,-0.0103353552359438,-0.00493558301638556,2
0.208861691217125,-0.096256541285782,-0.0435889976980182,-0.0176986239162593,0.0679568727400714,-0.103803936722149,-0.176393253226719,0.0644848804690492,0.960071988376684,2.02405157458342e-06,0.0159339790499502,0.0176803492200019,0.0258765688038567,0.0147729875842225,0.00726238507871852,-0.000249185674243676,2
0.219357647865724,-0.0164317105986631,-0.0760314723294956,-0.0230506155466226,0.0629596849800659,-0.0485832658210381,-0.0705417578400095,0.0255217882290479,-0.0302939960448073,-6.84020148483246e-07,-0.0047196479793149,-0.0135832272463797,-0.0239387901392105,-0.00372611455718878,-0.00793188274101826,-0.00102713927772193,2
-0.271543096717927,-0.0417197682540949,-0.125790392489258,0.00357505099745932,0.058945088342985,-0.0850484989959312,-0.151281938115287,0.0625845777705504,-0.0419056743637482,-1.66791076764709e-06,-0.0142620458531349,-0.00618441786556609,-0.00788901645666874,-0.0018586076657304,-0.00912471536875578,0.000962150172964037,2
-0.323720632982495,0.208075472466748,0.0334591331649613,-0.0446692712939013,-0.0861333131698319,-0.0310923693495252,-0.0641585501765519,0.0203313101602256,-0.0139764836281851,-7.19815405962474e-06,-0.00689508177498893,-0.023312433960976,0.0178133030153909,0.00732136051716481,0.0122262119414711,0.00803918188792569,2
0.216898534068575,-0.0165591633791262,-0.076279953737641,-0.0229171117220677,0.0629392403372903,-0.048766038864003,-0.0709460543243594,0.0257070628890347,-0.0303521095768849,-6.88946273855724e-07,-0.00476742853664605,-0.0135461546620991,-0.0238583449725275,-0.00371692815488242,-0.00793781609244451,-0.00101717747180939,2
-0.36019234170259,-0.0271437584433284,-0.30296851159541,-0.0379956113765713,0.250574011808584,-0.517204456197921,0.589038443282569,-0.0605386308052612,0.0223128280422089,-2.44412095673471e-06,0.00334194378722285,0.000586183247309367,0.00267719422099696,0.000972576545758018,-0.00202275189424688,-0.408238023757521,2
0.540529432184841,0.435403990820047,0.240194056646548,-0.128524683223058,-0.183799092269993,0.0749787956759716,0.14728212889365,-0.0783645208747366,0.0275817973427767,-9.39437612316093e-06,0.0159730245256915,-0.0493090962601525,0.0069314018044333,0.0105364876280002,0.0298769672306922,0.00950792344536637,2
-0.222941094517955,0.420324653205874,0.182410687581151,-0.0975877363979217,-0.227327505889116,0.0236501990826723,0.0339065776324012,0.0247375291861274,0.0163759391395998,0.00220315913478885,-0.011601737150931,0.785786752233449,-0.498205849571785,-0.161033213073449,-0.0619367762282708,-0.0110218878152788,2
0.152542137754909,-0.506442372374922,0.40719920526786,0.0593328775386612,-0.14725309291276,-0.119110049869506,0.0205854996945853,-0.212618177943841,0.00196854812036953,7.93905674139753e-07,0.00719418733594263,-0.00689140324776624,0.00685808110243843,-0.109366664826705,0.0182828649947393,-0.00284254605368482,2
0.174976577626849,-0.215719014009846,-0.398578588115055,-0.260688836196857,-0.204797351662038,0.38720781311185,0.138137453818195,-0.0959095372051804,0.016500902884275,5.48832876565797e-05,0.00597061254155231,-0.00524286536057432,-0.0124488806070368,0.00369703033609348,-0.00480635998529593,0.00208079165643753,2
-0.313918458763794,0.180675161056057,-0.0315892834746455,0.821357006839416,-0.173380314353402,0.273477577121929,0.215491824054368,0.322429463504973,0.0144908850927222,0.000132463982354999,-0.003897267623535,0.00252364933585073,0.0226121695753551,0.0538631898025086,0.0330922580014057,0.00348599430611296,2
0.645079871918706,-0.180899235139573,-0.333807615227671,-0.273265565518694,-0.1865600385521,0.398492894427184,0.203832718499428,-0.124686118186456,0.0250454658974656,5.28297075923442e-05,0.0144869282851815,-0.0127411292365483,-0.0283589912830916,0.00151798386992701,-0.00383804851740979,1.76550327902565e-05,2
0.300680752026115,0.0519989224729513,-0.0247028184581131,-0.0404864698521984,0.0260810910945788,-0.0277583198625649,-0.0323817896396626,0.00712631302390976,-0.020813922468509,-1.91490167023242e-06,-0.000961929501633346,-0.0194106565497589,-0.020378791542241,-0.00188423664364779,-0.00216702908156882,0.000407038605958203,2
-0.322345157683694,0.204657933419489,0.031325235089545,-0.0440382138076436,-0.084123506129616,-0.0317892229823423,-0.0652546175702956,0.0208656761702678,-0.0143468799614783,-7.12043435408253e-06,-0.00698414239364975,-0.0230856529504104,0.0174367898436439,0.00719203671285077,0.0119328105980542,0.00793875060318804,2
0.175958371806331,-0.4669573771343,0.371023796469243,0.0518667456282424,-0.130566979488244,-0.112212701066171,0.0164032552058777,-0.195254579595741,-0.000140022430095405,7.14032999389655e-07,0.00660991694798305,-0.00769155709975698,0.0038415408811351,-0.101124925226185,0.0162646567249471,-0.00277331603529341,2
-0.271543096717927,-0.0417197682540949,-0.125790392489258,0.00357505099745932,0.058945088342985,-0.0850484989959312,-0.151281938115287,0.0625845777705504,-0.0419056743637482,-1.66791076763321e-06,-0.0142620458531349,-0.00618441786556609,-0.00788901645666875,-0.00185860766573039,-0.00912471536875578,0.000962150172964037,2
-0.300372124815806,0.344661050977005,0.124052168808924,-0.0733220010747027,-0.163505396054181,0.00165184384314011,-0.00900068135313462,-0.00620024232230385,0.00221336615952649,-1.00606295073913e-05,-0.00194716492769939,-0.0332701561719339,0.029916934466297,0.01204845141402,0.0237994130119987,0.0116259337263453,2
0.65730381241834,0.122801119553018,0.20041900581032,-0.0104825179735066,-0.0888196526160041,0.127229052629657,0.249777758905462,0.409840978671049,-0.00245158477855047,0.000158969576394866,0.00646771169260894,-0.0300326992513068,-0.0230167058149854,0.0589311583527162,0.0363550846768895,0.00101209332137572,2
-0.364852358596588,-0.0353714213374085,-0.32543109855078,-0.0375298042810302,0.276476207833064,-0.565472084878095,0.660733250520892,-0.0687318525523572,0.025719423900873,0.719184303259267,0.05916217050278,0.0157785956365151,-0.00589115082019184,-0.00424319022375479,0.00430594253945353,0.308477421856732,2
-0.433125524808391,0.21771957303454,0.329864760934355,-0.117158557023874,0.600711223566966,0.457371699609945,0.0755913973043475,-0.11217439366589,0.0233693048625731,-0.0011918206853896,0.00672106372182075,-0.0199228879864951,0.0296733383706942,0.00743467111478789,-0.256231900282505,0.0117462899905,2
-0.298504716591898,-0.0094370147912456,-0.0505628343044135,-0.0159567532021162,0.170562137893696,0.0134953980768332,-0.114344983984168,0.0324842202802845,-0.0314681236101104,-0.000225370914945626,-0.0108000037261542,-0.00763534150153394,-0.00252126734087825,-0.000717611037552565,-0.057063102053566,0.00252325860662619,2
-0.271543096717927,-0.0417197682540949,-0.125790392489258,0.00357505099745932,0.058945088342985,-0.0850484989959312,-0.151281938115287,0.0625845777705504,-0.0419056743637482,-1.66791076763321e-06,-0.0142620458531349,-0.00618441786556609,-0.00788901645666875,-0.00185860766573039,-0.00912471536875578,0.000962150172964037,2
0.222014898733379,0.0648292362512041,-0.208567965978284,0.668920856408871,0.00613283148561098,0.138341021313612,0.0292880644733198,-0.128215277400653,0.00336148715291899,-2.71628812936176e-05,0.00243661178504306,0.00335118211995233,-0.0132342206823932,-0.0138979536398025,-0.0110016205572848,-0.00275065257251552,2
-0.295431614598194,-0.338612107420818,0.169536930690227,0.0527286695743241,-0.068653282347403,-0.126662463506968,-0.093160157301222,-0.0833820420414444,-0.0219061600703436,-7.36359958003722e-07,-0.00669779569683927,-0.00237003201104474,0.0102782108038117,-0.0661142838403838,0.00684518939270161,-0.000208696421128289,2
0.588353378406999,-0.237227450455876,0.202867586002708,-0.00424794057762466,-0.0373561391718128,-0.0534862380878695,0.0404761755771075,-0.122190027679909,-0.00488641575005909,8.4993287869895e-07,0.00896490202507073,-0.0163429651244593,-0.0219014093875677,-0.0573197854509462,0.00596461562510495,-0.00355059028384964,2
0.216854978362422,-0.0164667933525909,-0.0762239962422345,-0.0229338572456172,0.0628854563552629,-0.0487476758146245,-0.0709178106124585,0.0256935705547762,-0.030342354776697,-6.91052659556827e-07,-0.00476518124889082,-0.0135521653878542,-0.0238480479294077,-0.00371325570379003,-0.00792998146159802,-0.00101444595798466,2
-0.193088829158225,0.305172324544446,0.105591083241142,-0.0700348161654392,-0.136838044593212,-0.000689788049440405,-0.0084187246977726,-0.0060643849348119,-0.000448521857026152,-8.87826297290437e-06,-0.0013560231388722,-0.031693151437479,0.0221310325733425,0.0100390105388536,0.0202308323685873,0.00996711892424815,2
-0.411677342614526,-0.0347615517492846,0.224275151705487,-0.0921339437548536,1.01015408146568,0.559530258053968,-0.00757397029747936,-0.147947861562222,-0.00817925051959201,0.00273448991053735,-0.00833803540957329,0.0615805953391649,-0.0822319398153422,0.0170641446868692,0.662926888295829,-0.00568297534760133,2
0.123684892166251,0.400525447260791,0.189216556812321,-0.103204221061111,-0.179534506049753,0.0409447054184095,0.0736447243301932,-0.0444448801250696,0.0161746441809909,-9.94188758434057e-06,0.00742557538174365,-0.0420756932723881,0.0192868864040459,0.0116442026649782,0.0277246587101394,0.0108327409758103,2
0.219357646713826,-0.0164317106545197,-0.0760314724439858,-0.0230506154848498,0.0629596849686509,-0.0485832659058062,-0.0705417580281465,0.0255217883153787,-0.030293996071652,-6.84020150719091e-07,-0.00471964800159057,-0.0135832272292654,-0.0239387901012187,-0.00372611455268282,-0.00793188274352104,-0.00102713927295937,2
0.701361086914959,0.00839804963159428,-0.0271743825778977,-0.0491937135708238,0.0669014993919542,-0.0127789369617119,0.00873506429994897,-0.0108692650178937,-0.0188927689913433,2.82037250154323e-07,0.004649800341869,-0.0208479397447063,-0.0396976672196123,-0.00555977268122016,-0.00676066659675179,-0.00298037300988103,2
-0.305888079699665,0.12357564901019,-0.0219473171266643,-0.0224485062834257,-0.0371363429752864,-0.0479308073410612,-0.0930314872686723,0.0334559027483643,-0.023219040662616,-5.53316615209168e-06,-0.00934713131911676,-0.017330946961149,0.00913766576457481,0.0041061574560879,0.00492013675330371,0.00561151574102984,2
-0.323720639107898,0.208075499258026,0.0334591502090676,-0.0446692764450586,-0.0861333287498657,-0.0310923635956372,-0.0641585409090182,0.0203313056634052,-0.0139764806420658,-7.19815465441904e-06,-0.00689508099424229,-0.0233124357919646,0.0178133057919337,0.00732136150472651,0.0122262142324542,0.00803918264984405,2
0.676496773172723,0.00710186156302454,-0.0296793024107963,-0.0478426290604387,0.0666915840171017,-0.014627985244016,0.00464874134447299,-0.00899966252790373,-0.0194798446035249,2.32254247986384e-07,0.00416688858466791,-0.020473005912938,-0.0388838433257468,-0.00546851453499832,-0.00682025737923654,-0.00287968128178076,2
0.68846090624655,0.00773520962989964,-0.028480848990542,-0.0484943718939891,0.0667950162790045,-0.0137368024779677,0.00661397673278235,-0.00989562683765231,-0.0191977091823556,2.56145315262281e-07,0.00439909666809142,-0.0206536305271997,-0.0392757385070952,-0.00551063954586605,-0.00679186642287058,-0.00292805087707212,2
-0.137917265338569,-0.0675793011031899,-0.0792715460937555,0.00162743170962815,0.0459286293704084,-0.0795344902951162,-0.122432204817787,0.0361310678189428,-0.0364674884654992,-1.29162345380758e-06,-0.0107754249692567,-0.00781586257077099,-0.0103324153560637,-0.00949301602822697,-0.00702500349940627,0.000280268806606036,1
-0.0954365390378336,-0.0672776565496711,-0.10865100964421,-0.0065539644492178,0.0756034473736194,-0.110237450263673,-0.207792045585234,0.091725734371662,0.721188856178816,6.9395364196785e-07,0.00446610271089501,0.0147423318026688,0.0228020279114662,0.017361995818008,0.00156799930468869,0.000925864087399566,1
0.127640723595023,0.412524366781356,0.197311155477108,-0.105804966210768,-0.1862639959132,0.0439406610375062,0.0787688428012393,-0.0469043697943927,0.0176314042731045,-1.01875037881793e-05,0.00789426593495474,-0.0429724643852081,0.0202792269396339,0.0120479732415427,0.0287382200731065,0.0111375435468545,1
0.68957892659187,0.00779007887184653,-0.0283676724848044,-0.0485545001185469,0.0668047358659402,-0.0136542848364981,0.00679740637374334,-0.00998020793602514,-0.0191713969198393,2.58426828735364e-07,0.00442079810894841,-0.0206703460605677,-0.0393123997173782,-0.00551516817812663,-0.00678924492308419,-0.0029326330730698,1
-0.271543096717927,-0.0417197682540949,-0.125790392489258,0.00357505099745932,0.058945088342985,-0.0850484989959312,-0.151281938115287,0.0625845777705504,-0.0419056743637482,-1.66791076763321e-06,-0.0142620458531349,-0.00618441786556609,-0.00788901645666875,-0.00185860766573039,-0.00912471536875578,0.000962150172964037,1
-0.486184257263781,-0.116978118913474,0.869324795570321,-0.05603568197966,0.205692844390664,0.353236584849006,0.204723618414439,-0.358543100730758,0.0679878348742091,-0.00102591655860651,0.0217392522821284,-0.0246728999148128,0.0733961003609606,-0.0922234796426729,-0.178986406264729,0.0136235962606745,1
0.700651302398515,0.00836146226768704,-0.0272463436233695,-0.0491552111825143,0.0668957084050975,-0.012831666839111,0.00861831450373457,-0.0108156722425522,-0.0189095608583729,2.80615172329443e-07,0.00463600237055424,-0.0208372402499346,-0.0396744634055775,-0.00555707333402718,-0.00676239331801903,-0.00297749737988231,1
0.176056829710488,0.19086703854355,0.0561256790815839,-0.0630873577299035,-0.0574372092339107,-0.0038064392744738,0.00175973696056157,-0.00954312925344827,-0.00711626742943234,-5.27342911580794e-06,0.00139400906540893,-0.0277973343617469,-0.00260908556889913,0.00389210874299285,0.00978671154539421,0.00484591026284743,1
-0.321360697466834,-0.265419095479779,-0.487848441457691,-0.263173047883886,-0.241611278605931,0.404125513449532,0.0829597706276776,-0.0737216740988231,0.0106214411981473,6.07062044766365e-05,-0.00226226463545983,0.00317761034958806,0.00500836786959932,0.00647384728334458,-0.00561632687755599,0.00445079206228473,1
-0.271543096717927,-0.0417197682540949,-0.125790392489258,0.00357505099745932,0.058945088342985,-0.0850484989959312,-0.151281938115287,0.0625845777705504,-0.0419056743637482,-1.66791076763321e-06,-0.0142620458531349,-0.00618441786556609,-0.00788901645666875,-0.00185860766573039,-0.00912471536875578,0.000962150172964037,1
-0.375793226563481,0.457368304710466,0.192388362877602,-0.0928165595265716,-0.230919921272485,0.0227552395475777,0.0227896080888038,-0.0218369743974774,0.0138965336706248,-1.27172745192245e-05,0.000457065255580261,-0.0404060007518826,0.043463927937937,0.0164828651876273,0.0335341965188021,0.0151019797012598,1
-0.32318943166502,0.206608399089147,0.0325390809295763,-0.0443957757489171,-0.0852727813344801,-0.0313952158037117,-0.0646376569900817,0.0205646171592362,-0.0141365356350048,-7.16497509242446e-06,-0.00693436410079532,-0.023214405366824,0.0176539018945329,0.00726617871847837,0.0121003769656554,0.00799639212305595,1
0.177297765880081,-0.0187170829567591,-0.0801527937516066,-0.0207506703672352,0.0625509930450226,-0.0517222887655673,-0.0774266178696228,0.0286287247876021,-0.0312781136442342,-7.68171853238661e-07,-0.00553319144386803,-0.0129487183696606,-0.0225546009470644,-0.00359440678405728,-0.00802576530689047,-0.000856898429275624,1
0.061687621242422,0.230950018819184,0.0744936597087623,-0.0661842640573079,-0.0847120935560461,-0.00177144055711754,0.000375953910762976,-0.00931950593620919,-0.0045111860599293,-6.49061170031755e-06,0.000696970703443399,-0.0293356042965188,0.00549965798074118,0.00596263003113905,0.0134196758333173,0.00655952435357298,1
